wavelength_nm,sensitivity
4.870000000000000000e+02,6.273532952489012660e-01
4.880000000000000000e+02,6.389546618742735218e-01
4.890000000000000000e+02,6.505490390411967638e-01
4.900000000000000000e+02,6.621266770117609779e-01
4.910000000000000000e+02,6.736777504505342407e-01
4.920000000000000000e+02,6.851923656448978273e-01
4.930000000000000000e+02,6.966605671880704564e-01
4.940000000000000000e+02,7.080723440985730033e-01
4.950000000000000000e+02,7.194176353570514992e-01
4.960000000000000000e+02,7.306863348491071664e-01
4.970000000000000000e+02,7.418682957108726495e-01
4.980000000000000000e+02,7.529533340826448651e-01
4.990000000000000000e+02,7.639312322846912862e-01
5.000000000000000000e+02,7.747917414385323553e-01
5.010000000000000000e+02,7.855245835663436926e-01
5.020000000000000000e+02,7.961194532106844468e-01
5.030000000000000000e+02,8.065660186263982068e-01
5.040000000000000000e+02,8.168539226062410119e-01
5.050000000000000000e+02,8.269727830114762535e-01
5.060000000000000000e+02,8.369121930882766902e-01
5.070000000000000000e+02,8.466617216602217999e-01
5.080000000000000000e+02,8.562109132964095259e-01
5.090000000000000000e+02,8.655492885635561739e-01
5.100000000000000000e+02,8.746663444790339081e-01
5.110000000000000000e+02,8.835515552897131863e-01
5.120000000000000000e+02,8.921943737089522708e-01
5.130000000000000000e+02,9.005842327507238565e-01
5.140000000000000000e+02,9.087105483057450472e-01
5.150000000000000000e+02,9.165627226093676638e-01
5.160000000000000000e+02,9.241301487547758375e-01
5.170000000000000000e+02,9.314022164075761445e-01
5.180000000000000000e+02,9.383683188789644358e-01
5.190000000000000000e+02,9.450178617142029891e-01
5.200000000000000000e+02,9.513402729508914080e-01
5.210000000000000000e+02,9.573250151973248245e-01
5.220000000000000000e+02,9.629615996749447682e-01
5.230000000000000000e+02,9.682396023602135582e-01
5.240000000000000000e+02,9.731486823501637184e-01
5.250000000000000000e+02,9.776786025620506360e-01
5.260000000000000000e+02,9.818192528609533953e-01
5.270000000000000000e+02,9.855606756896205800e-01
5.280000000000000000e+02,9.888930942522615730e-01
5.290000000000000000e+02,9.918069432783146455e-01
5.300000000000000000e+02,9.942929023634110575e-01
5.310000000000000000e+02,9.963419318528891067e-01
5.320000000000000000e+02,9.979453111983989100e-01
5.330000000000000000e+02,9.990946796805268981e-01
5.340000000000000000e+02,9.997820793502787406e-01
5.350000000000000000e+02,1.000000000000000000e+00
5.360000000000000000e+02,9.997414259303603057e-01
5.370000000000000000e+02,9.989998842349419039e-01
5.380000000000000000e+02,9.977694942783615906e-01
5.390000000000000000e+02,9.960450179985238517e-01
5.400000000000000000e+02,9.938219106193529884e-01
5.410000000000000000e+02,9.910963713181141221e-01
5.420000000000000000e+02,9.878653933522227870e-01
5.430000000000000000e+02,9.841268131152873799e-01
5.440000000000000000e+02,9.798793575621043139e-01
5.450000000000000000e+02,9.751226894185439642e-01
5.460000000000000000e+02,9.698574495757303904e-01
5.470000000000000000e+02,9.640852960596903998e-01
5.480000000000000000e+02,9.578089389685554567e-01
5.490000000000000000e+02,9.510321707802942282e-01
5.500000000000000000e+02,9.437598914553388951e-01
5.510000000000000000e+02,9.359981277908604458e-01
5.520000000000000000e+02,9.277540465268762082e-01
5.530000000000000000e+02,9.190359607588621804e-01
5.540000000000000000e+02,9.098533292766295411e-01
5.550000000000000000e+02,9.002167485242810185e-01
5.560000000000000000e+02,8.901379369600797009e-01
5.570000000000000000e+02,8.796297116868695420e-01
5.580000000000000000e+02,8.687059573216099340e-01
5.590000000000000000e+02,8.573815871750564144e-01
5.600000000000000000e+02,8.456724969174806983e-01
5.610000000000000000e+02,8.335955110116268774e-01
5.620000000000000000e+02,8.211683222975162399e-01
5.630000000000000000e+02,8.084094252131016622e-01
5.640000000000000000e+02,7.953380432279055778e-01
5.650000000000000000e+02,7.819740511515352877e-01
5.660000000000000000e+02,7.683378930535097462e-01
5.670000000000000000e+02,7.544504965934282215e-01
5.680000000000000000e+02,7.403331846097511715e-01
5.690000000000000000e+02,7.260075848503356744e-01
5.700000000000000000e+02,7.114955387476360471e-01
5.710000000000000000e+02,6.968190101457892860e-01
5.720000000000000000e+02,6.819999948758068697e-01
5.730000000000000000e+02,6.670604320490974848e-01
5.740000000000000000e+02,6.520221178994974887e-01
5.750000000000000000e+02,6.369066229508362209e-01
5.760000000000000000e+02,6.217352132223675776e-01
5.770000000000000000e+02,6.065287761096295194e-01
5.780000000000000000e+02,5.913077514953865021e-01
5.790000000000000000e+02,5.760920685560306786e-01
5.800000000000000000e+02,5.609010886352500114e-01
5.810000000000000000e+02,5.457535544607877709e-01
5.820000000000000000e+02,5.306675458836327408e-01
5.830000000000000000e+02,5.156604422238345586e-01
5.840000000000000000e+02,5.007488912149156146e-01
5.850000000000000000e+02,4.859487844510997911e-01
5.860000000000000000e+02,4.712752391595510515e-01
5.870000000000000000e+02,4.567425860445825103e-01
5.880000000000000000e+02,4.423643628833407448e-01
5.890000000000000000e+02,4.281533134932783979e-01
5.900000000000000000e+02,4.141213916414592799e-01
5.910000000000000000e+02,4.002797694246092441e-01
5.920000000000000000e+02,3.866388496169142486e-01
5.930000000000000000e+02,3.732082814599880227e-01
5.940000000000000000e+02,3.599969793559523734e-01
5.950000000000000000e+02,3.470131439200174750e-01
5.960000000000000000e+02,3.342642848529548960e-01
5.970000000000000000e+02,3.217572451061505023e-01
5.980000000000000000e+02,3.094982258318851320e-01
5.990000000000000000e+02,2.974928116388524391e-01
6.000000000000000000e+02,2.857459957069408696e-01
6.010000000000000000e+02,2.742622043555730249e-01
6.020000000000000000e+02,2.630453207056357989e-01
6.030000000000000000e+02,2.520987071256153844e-01
6.040000000000000000e+02,2.414252262072243693e-01
6.050000000000000000e+02,2.310272600736203719e-01
6.060000000000000000e+02,2.209067278834539461e-01
6.070000000000000000e+02,2.110651014553012739e-01
6.080000000000000000e+02,2.015034189984822588e-01
6.090000000000000000e+02,1.922222969966368156e-01
6.100000000000000000e+02,1.832219403483821285e-01
6.110000000000000000e+02,1.745021509237125734e-01
6.120000000000000000e+02,1.660623347441043673e-01
6.130000000000000000e+02,1.579015080373507296e-01
6.140000000000000000e+02,1.500183024537256049e-01
6.150000000000000000e+02,1.424109697571147304e-01
6.160000000000000000e+02,1.350773863224108140e-01
6.170000000000000000e+02,1.280150577780322652e-01
6.180000000000000000e+02,1.212211241296771158e-01
6.190000000000000000e+02,1.146923656881783105e-01
6.200000000000000000e+02,1.084252101010632213e-01
6.210000000000000000e+02,1.024157407547139631e-01
6.220000000000000000e+02,9.665970677294372093e-02
6.230000000000000000e+02,9.115253478968261824e-02
6.240000000000000000e+02,8.588934261989639163e-02
6.250000000000000000e+02,8.086495489571238204e-02
6.260000000000000000e+02,7.607392067584133055e-02
6.270000000000000000e+02,7.151053297789709828e-02
6.280000000000000000e+02,6.716885012694359669e-02
6.290000000000000000e+02,6.304271876146007314e-02
6.300000000000000000e+02,5.912579829149289257e-02
6.310000000000000000e+02,5.541158656441992625e-02
6.320000000000000000e+02,5.189344646249944432e-02
6.330000000000000000e+02,4.856463313392665043e-02
6.340000000000000000e+02,4.541832154573648833e-02
6.350000000000000000e+02,4.244763404256918921e-02
6.360000000000000000e+02,3.964566759963088216e-02
6.370000000000000000e+02,3.700552047048800280e-02
6.380000000000000000e+02,3.452031794969311063e-02
6.390000000000000000e+02,3.218323699554510864e-02
6.400000000000000000e+02,2.998752948833207158e-02
6.410000000000000000e+02,2.792654393288143341e-02
6.420000000000000000e+02,2.599374544989565411e-02
6.430000000000000000e+02,2.418273393713551642e-02
6.440000000000000000e+02,2.248726031791095648e-02
6.450000000000000000e+02,2.090124082954532975e-02
6.460000000000000000e+02,1.941876933765548235e-02
6.470000000000000000e+02,1.803412769255388279e-02
6.480000000000000000e+02,1.674179417133123127e-02
6.490000000000000000e+02,1.553645007287449836e-02
6.500000000000000000e+02,1.441298455303478138e-02
6.510000000000000000e+02,1.336649780333693839e-02
6.520000000000000000e+02,1.239230268909477170e-02
6.530000000000000000e+02,1.148592497173659029e-02
6.540000000000000000e+02,1.064310224580563430e-02
6.550000000000000000e+02,9.859781723790444000e-03
6.560000000000000000e+02,9.132117002004599970e-03
6.570000000000000000e+02,8.456463938532826977e-03
6.580000000000000000e+02,7.829375770167750284e-03
6.590000000000000000e+02,7.247597589629780485e-03
6.600000000000000000e+02,6.708060297536062692e-03
6.610000000000000000e+02,6.207874135881281431e-03
6.620000000000000000e+02,5.744321901492320179e-03
6.630000000000000000e+02,5.314851929281168286e-03
6.640000000000000000e+02,4.917070926353890245e-03
6.650000000000000000e+02,4.548736729331413244e-03
6.660000000000000000e+02,4.207751048741879482e-03
6.670000000000000000e+02,3.892152256180321165e-03
6.680000000000000000e+02,3.600108262188006416e-03
6.690000000000000000e+02,3.329909525547036266e-03
6.700000000000000000e+02,3.079962227961552303e-03
6.710000000000000000e+02,2.848781641929241850e-03
6.720000000000000000e+02,2.634985714004354183e-03
6.730000000000000000e+02,2.437288880615721964e-03
6.740000000000000000e+02,2.254496129111690887e-03
6.750000000000000000e+02,2.085497312741235645e-03
6.760000000000000000e+02,1.929261724815485666e-03
6.770000000000000000e+02,1.784832934295899629e-03
6.780000000000000000e+02,1.651323882490077872e-03
6.790000000000000000e+02,1.527912238366888270e-03
6.800000000000000000e+02,1.413836008193341100e-03
6.810000000000000000e+02,1.308389393710954977e-03
6.820000000000000000e+02,1.210918891874169633e-03
6.830000000000000000e+02,1.120819628234953538e-03
6.840000000000000000e+02,1.037531915344770640e-03
6.850000000000000000e+02,9.605380270289388045e-04
6.860000000000000000e+02,8.893591790418872668e-04
6.870000000000000000e+02,8.235527064110253429e-04
6.880000000000000000e+02,7.627094276994452826e-04
6.890000000000000000e+02,7.064511864437757584e-04
6.900000000000000000e+02,6.544285601355153120e-04
6.910000000000000000e+02,6.063187272959502487e-04
6.920000000000000000e+02,5.618234834334126905e-04
6.930000000000000000e+02,5.206673969538978602e-04
6.940000000000000000e+02,4.825960964125505901e-04
6.950000000000000000e+02,4.473746808344624326e-04
6.960000000000000000e+02,4.147862451912728799e-04
6.970000000000000000e+02,3.846305134886662553e-04
6.980000000000000000e+02,3.567225722933060244e-04
6.990000000000000000e+02,3.308916979017447911e-04
7.000000000000000000e+02,3.069802707244767364e-04
7.010000000000000000e+02,2.848427708225165960e-04
7.020000000000000000e+02,2.643448488893983522e-04
7.030000000000000000e+02,2.453624673162280861e-04
7.040000000000000000e+02,2.277811063100154308e-04
7.050000000000000000e+02,2.114950303550346686e-04
7.060000000000000000e+02,1.964066106124179041e-04
7.070000000000000000e+02,1.824256991444514009e-04
7.080000000000000000e+02,1.694690511266142268e-04
7.090000000000000000e+02,1.574597914724863571e-04
7.100000000000000000e+02,1.463269225441754735e-04
7.110000000000000000e+02,1.360048698543746542e-04
7.120000000000000000e+02,1.264330628855816032e-04
7.130000000000000000e+02,1.175555483581984843e-04
7.140000000000000000e+02,1.093206334723363849e-04
7.150000000000000000e+02,1.016805568288997504e-04
7.160000000000000000e+02,9.459118490442776372e-05
7.170000000000000000e+02,8.801173211172528274e-05
7.180000000000000000e+02,8.190450262521436499e-05
7.190000000000000000e+02,7.623465228665858118e-05
7.200000000000000000e+02,7.096996903407407043e-05
