wavelength_nm,sensitivity
5.730000000000000000e+02,2.990511652828860001e-01
5.740000000000000000e+02,2.866749074225242722e-01
5.750000000000000000e+02,2.745870955852294792e-01
5.760000000000000000e+02,2.627924958405810640e-01
5.770000000000000000e+02,2.512952408467281629e-01
5.780000000000000000e+02,2.400988539129552124e-01
5.790000000000000000e+02,2.292062708961868922e-01
5.800000000000000000e+02,2.186198597751030925e-01
5.810000000000000000e+02,2.083414378365249786e-01
5.820000000000000000e+02,1.983722864992289447e-01
5.830000000000000000e+02,1.887131638881296980e-01
5.840000000000000000e+02,1.793643153547507252e-01
5.850000000000000000e+02,1.703254822158332127e-01
5.860000000000000000e+02,1.615959090485831473e-01
5.870000000000000000e+02,1.531743499364594807e-01
5.880000000000000000e+02,1.450590741016364871e-01
5.890000000000000000e+02,1.372478713878999279e-01
5.900000000000000000e+02,1.297380580695945973e-01
5.910000000000000000e+02,1.225264834577958761e-01
5.920000000000000000e+02,1.156095377540351105e-01
5.930000000000000000e+02,1.089831615653079205e-01
5.940000000000000000e+02,1.026428574428968343e-01
5.950000000000000000e+02,9.658370374352068244e-02
5.960000000000000000e+02,9.080037103687664535e-02
5.970000000000000000e+02,8.528714120144866018e-02
5.980000000000000000e+02,8.003792926365402294e-02
5.990000000000000000e+02,7.504630794727172594e-02
6.000000000000000000e+02,7.030553481384892167e-02
6.010000000000000000e+02,6.580858179364489080e-02
6.020000000000000000e+02,6.154816683342696076e-02
6.030000000000000000e+02,5.751678732454951204e-02
6.040000000000000000e+02,5.370675492411833285e-02
6.050000000000000000e+02,5.011023134496542936e-02
6.060000000000000000e+02,4.671926466732282540e-02
6.070000000000000000e+02,4.352582571652773707e-02
6.080000000000000000e+02,4.052184405627768521e-02
6.090000000000000000e+02,3.769924316481264998e-02
6.100000000000000000e+02,3.504997439044808122e-02
6.110000000000000000e+02,3.256604932129885527e-02
6.120000000000000000e+02,3.023957024978801700e-02
6.130000000000000000e+02,2.806275846352203340e-02
6.140000000000000000e+02,2.602798014821317008e-02
6.150000000000000000e+02,2.412776974355354542e-02
6.160000000000000000e+02,2.235485064745703840e-02
6.170000000000000000e+02,2.070215321631339866e-02
6.180000000000000000e+02,1.916283005753371960e-02
6.190000000000000000e+02,1.773026865467897811e-02
6.200000000000000000e+02,1.639810140416037357e-02
6.210000000000000000e+02,1.516021317540623345e-02
