wavelength_nm,sensitivity
4.220000000000000000e+02,1.669197689983934196e-01
4.230000000000000000e+02,1.654106345702116843e-01
4.240000000000000000e+02,1.639898722850945401e-01
4.250000000000000000e+02,1.626616970405042328e-01
4.260000000000000000e+02,1.614302819827863611e-01
4.270000000000000000e+02,1.602997561358360801e-01
4.280000000000000000e+02,1.592742020906513234e-01
4.290000000000000000e+02,1.583576537465037348e-01
4.300000000000000000e+02,1.575540940939311463e-01
4.310000000000000000e+02,1.568674530292988867e-01
4.320000000000000000e+02,1.563016051902748338e-01
4.330000000000000000e+02,1.558603678012345228e-01
4.340000000000000000e+02,1.555474985173483093e-01
4.350000000000000000e+02,1.553666932559236991e-01
4.360000000000000000e+02,1.553215840034690987e-01
4.370000000000000000e+02,1.554157365869263951e-01
4.380000000000000000e+02,1.556526483975881892e-01
4.390000000000000000e+02,1.560357460563725485e-01
4.400000000000000000e+02,1.565683830093857198e-01
4.410000000000000000e+02,1.572538370430442700e-01
4.420000000000000000e+02,1.580953077084867042e-01
4.430000000000000000e+02,1.590959136455463441e-01
4.440000000000000000e+02,1.602586897972122226e-01
4.450000000000000000e+02,1.615865845062562367e-01
4.460000000000000000e+02,1.630824564865651638e-01
4.470000000000000000e+02,1.647490716626722196e-01
4.480000000000000000e+02,1.665890998720394867e-01
4.490000000000000000e+02,1.686051114258077799e-01
4.500000000000000000e+02,1.707995735249761560e-01
4.510000000000000000e+02,1.731748465303185047e-01
4.520000000000000000e+02,1.757331800857785675e-01
4.530000000000000000e+02,1.784767090965866665e-01
4.540000000000000000e+02,1.814074495649324603e-01
4.550000000000000000e+02,1.845272942876611533e-01
4.560000000000000000e+02,1.878380084221769608e-01
4.570000000000000000e+02,1.913412249284668631e-01
4.580000000000000000e+02,1.950384398969427224e-01
4.590000000000000000e+02,1.989310077735941817e-01
4.600000000000000000e+02,2.030201364957393562e-01
4.610000000000000000e+02,2.073068825534603588e-01
4.620000000000000000e+02,2.117921459935605266e-01
4.630000000000000000e+02,2.164766653846204869e-01
4.640000000000000000e+02,2.213610127633664493e-01
4.650000000000000000e+02,2.264455885841653859e-01
4.660000000000000000e+02,2.317306166949316404e-01
4.670000000000000000e+02,2.372161393640981331e-01
4.680000000000000000e+02,2.429020123845325729e-01
4.690000000000000000e+02,2.487879002813581653e-01
4.700000000000000000e+02,2.548732716515234586e-01
4.710000000000000000e+02,2.611573946636869814e-01
4.720000000000000000e+02,2.676393327474663741e-01
4.730000000000000000e+02,2.743179405013799199e-01
4.740000000000000000e+02,2.811918598488368781e-01
4.750000000000000000e+02,2.882595164713016023e-01
4.760000000000000000e+02,2.955191165472851877e-01
4.770000000000000000e+02,3.029686438250477898e-01
4.780000000000000000e+02,3.106058570558479781e-01
4.790000000000000000e+02,3.184282878132788652e-01
4.800000000000000000e+02,3.264332387226076548e-01
4.810000000000000000e+02,3.346177821221626436e-01
4.820000000000000000e+02,3.429787591766513821e-01
4.830000000000000000e+02,3.515127794598915112e-01
4.840000000000000000e+02,3.602162210217493832e-01
4.850000000000000000e+02,3.690852309511966078e-01
4.860000000000000000e+02,3.781157264442793209e-01
4.870000000000000000e+02,3.873033963824916159e-01
4.880000000000000000e+02,3.966437034235739123e-01
4.890000000000000000e+02,4.061318866031894403e-01
4.900000000000000000e+02,4.157629644421985682e-01
4.910000000000000000e+02,4.255317385505170691e-01
4.920000000000000000e+02,4.354327977147505191e-01
4.930000000000000000e+02,4.454605224530152618e-01
4.940000000000000000e+02,4.556090900166299695e-01
4.950000000000000000e+02,4.658724798147366175e-01
4.960000000000000000e+02,4.762444792343892841e-01
4.970000000000000000e+02,4.867186898253436089e-01
4.980000000000000000e+02,4.972885338156254886e-01
4.990000000000000000e+02,5.079472609211318490e-01
5.000000000000000000e+02,5.186879554099073086e-01
5.010000000000000000e+02,5.295035433794875734e-01
5.020000000000000000e+02,5.403868002038038076e-01
5.030000000000000000e+02,5.513303581046147261e-01
5.040000000000000000e+02,5.623267138013219313e-01
5.050000000000000000e+02,5.733682361923210236e-01
5.060000000000000000e+02,5.844471740208280197e-01
5.070000000000000000e+02,5.955556634783157888e-01
5.080000000000000000e+02,6.066857356994029837e-01
5.090000000000000000e+02,6.178293241031790339e-01
5.100000000000000000e+02,6.289782715376138755e-01
5.110000000000000000e+02,6.401243371857847642e-01
5.120000000000000000e+02,6.512592031952412208e-01
5.130000000000000000e+02,6.623744809948665102e-01
5.140000000000000000e+02,6.734617172670258611e-01
5.150000000000000000e+02,6.845123995467271572e-01
5.160000000000000000e+02,6.955179614237746444e-01
5.170000000000000000e+02,7.064697873285752383e-01
5.180000000000000000e+02,7.173592168872811037e-01
5.190000000000000000e+02,7.281775488372849159e-01
5.200000000000000000e+02,7.389160444997233679e-01
5.210000000000000000e+02,7.495659308115485420e-01
5.220000000000000000e+02,7.601184029258575281e-01
5.230000000000000000e+02,7.705646263954691877e-01
5.240000000000000000e+02,7.808957389612771749e-01
5.250000000000000000e+02,7.911028519734496500e-01
5.260000000000000000e+02,8.011770514803079335e-01
5.270000000000000000e+02,8.111093990264106601e-01
5.280000000000000000e+02,8.208909322081520132e-01
5.290000000000000000e+02,8.305126650418898082e-01
5.300000000000000000e+02,8.399655882062456724e-01
5.310000000000000000e+02,8.492406692267521207e-01
5.320000000000000000e+02,8.583288526773272809e-01
5.330000000000000000e+02,8.672210604791880106e-01
5.340000000000000000e+02,8.759081923836050665e-01
5.350000000000000000e+02,8.843811267303701706e-01
5.360000000000000000e+02,8.926307215789240912e-01
5.370000000000000000e+02,9.006478163135958059e-01
5.380000000000000000e+02,9.084232338284513597e-01
5.390000000000000000e+02,9.159477834005500529e-01
5.400000000000000000e+02,9.232122643630215064e-01
5.410000000000000000e+02,9.302074706911301893e-01
5.420000000000000000e+02,9.369241966153086798e-01
5.430000000000000000e+02,9.433532433749036716e-01
5.440000000000000000e+02,9.494854272250019545e-01
5.450000000000000000e+02,9.553115888060097483e-01
5.460000000000000000e+02,9.608226039816218922e-01
5.470000000000000000e+02,9.660093962452033223e-01
5.480000000000000000e+02,9.708629507874592113e-01
5.490000000000000000e+02,9.753743303092766714e-01
5.500000000000000000e+02,9.795346926528939457e-01
5.510000000000000000e+02,9.833353103118370742e-01
5.520000000000000000e+02,9.867675918653890932e-01
5.530000000000000000e+02,9.898231053666091128e-01
5.540000000000000000e+02,9.924936036941376383e-01
5.550000000000000000e+02,9.947710518571510896e-01
5.560000000000000000e+02,9.966476562199541034e-01
5.570000000000000000e+02,9.981158955878927097e-01
5.580000000000000000e+02,9.991685540696590984e-01
5.590000000000000000e+02,9.997987556028453682e-01
5.600000000000000000e+02,1.000000000000000000e+00
5.610000000000000000e+02,9.997662003417675525e-01
5.620000000000000000e+02,9.990917215123017447e-01
5.630000000000000000e+02,9.979714196404406712e-01
5.640000000000000000e+02,9.964006821786085544e-01
5.650000000000000000e+02,9.943754683206081912e-01
5.660000000000000000e+02,9.918923494299437538e-01
5.670000000000000000e+02,9.889485491227190117e-01
5.680000000000000000e+02,9.855419826241567094e-01
5.690000000000000000e+02,9.816712949960302304e-01
5.700000000000000000e+02,9.773358978145304521e-01
5.710000000000000000e+02,9.725360038649127903e-01
5.720000000000000000e+02,9.672726594114168241e-01
5.730000000000000000e+02,9.615477735989373942e-01
5.740000000000000000e+02,9.553641445473324278e-01
5.750000000000000000e+02,9.487254817104912030e-01
5.760000000000000000e+02,9.416364240906717198e-01
5.770000000000000000e+02,9.341025539243571485e-01
5.780000000000000000e+02,9.261304054889673010e-01
5.790000000000000000e+02,9.177274687201411041e-01
5.800000000000000000e+02,9.089021873765844584e-01
5.810000000000000000e+02,8.996639515432652834e-01
5.820000000000000000e+02,8.900230843233094546e-01
5.830000000000000000e+02,8.799908226334880457e-01
5.840000000000000000e+02,8.695792920867627673e-01
5.850000000000000000e+02,8.588014760166933215e-01
5.860000000000000000e+02,8.476711787715357493e-01
5.870000000000000000e+02,8.362029834790790650e-01
5.880000000000000000e+02,8.244122045553561318e-01
5.890000000000000000e+02,8.123148352999105537e-01
5.900000000000000000e+02,7.999274909858685723e-01
5.910000000000000000e+02,7.872673479133454055e-01
5.920000000000000000e+02,7.743520789484543698e-01
5.930000000000000000e+02,7.611997861162772550e-01
5.940000000000000000e+02,7.478289308536775204e-01
5.950000000000000000e+02,7.342582625559854748e-01
5.960000000000000000e+02,7.205067460699110526e-01
5.970000000000000000e+02,7.065934887931238917e-01
5.980000000000000000e+02,6.925376680388298789e-01
5.990000000000000000e+02,6.783584593114141414e-01
6.000000000000000000e+02,6.640749661172715701e-01
6.010000000000000000e+02,6.497061519038501709e-01
6.020000000000000000e+02,6.352707746804997502e-01
6.030000000000000000e+02,6.207873248278431566e-01
6.040000000000000000e+02,6.062739665491884145e-01
6.050000000000000000e+02,5.917484833590559434e-01
6.060000000000000000e+02,5.772282279415117401e-01
6.070000000000000000e+02,5.627300766458733783e-01
6.080000000000000000e+02,5.482703888206912346e-01
6.090000000000000000e+02,5.338649711200254000e-01
6.100000000000000000e+02,5.195290468499166314e-01
6.110000000000000000e+02,5.052772303587876879e-01
6.120000000000000000e+02,4.911235064141578621e-01
6.130000000000000000e+02,4.770812144503749352e-01
6.140000000000000000e+02,4.631630375188011683e-01
6.150000000000000000e+02,4.493809957235438968e-01
6.160000000000000000e+02,4.357464438829177222e-01
6.170000000000000000e+02,4.222700731196581958e-01
6.180000000000000000e+02,4.089619160517017349e-01
6.190000000000000000e+02,3.958313552302114569e-01
6.200000000000000000e+02,3.828871344525182074e-01
6.210000000000000000e+02,3.701373725646405766e-01
6.220000000000000000e+02,3.575895793609912832e-01
6.230000000000000000e+02,3.452506731875644164e-01
6.240000000000000000e+02,3.331269998590730697e-01
6.250000000000000000e+02,3.212243525099792718e-01
6.260000000000000000e+02,3.095479920137902963e-01
6.270000000000000000e+02,2.981026676240702833e-01
6.280000000000000000e+02,2.868926375140349871e-01
6.290000000000000000e+02,2.759216889189644029e-01
6.300000000000000000e+02,2.651931576165957316e-01
6.310000000000000000e+02,2.547099465147186215e-01
6.320000000000000000e+02,2.444745431519561307e-01
6.330000000000000000e+02,2.344890359566303428e-01
6.340000000000000000e+02,2.247551291491307335e-01
6.350000000000000000e+02,2.152741562147779397e-01
6.360000000000000000e+02,2.060470919160434788e-01
6.370000000000000000e+02,1.970745628545610972e-01
6.380000000000000000e+02,1.883568566337862626e-01
6.390000000000000000e+02,1.798939297117089220e-01
6.400000000000000000e+02,1.716854140689012820e-01
6.410000000000000000e+02,1.637306228495236382e-01
6.420000000000000000e+02,1.560285551610406940e-01
6.430000000000000000e+02,1.485779002415228423e-01
6.440000000000000000e+02,1.413770412209199023e-01
6.450000000000000000e+02,1.344240587141115606e-01
6.460000000000000000e+02,1.277167344884025113e-01
6.470000000000000000e+02,1.212525554463441124e-01
6.480000000000000000e+02,1.150287181562094363e-01
6.490000000000000000e+02,1.090421341473752220e-01
6.500000000000000000e+02,1.032894361666504279e-01
6.510000000000000000e+02,9.776698556481851210e-02
6.520000000000000000e+02,9.247088095113621675e-02
6.530000000000000000e+02,8.739696821818777883e-02
6.540000000000000000e+02,8.254085200144685441e-02
6.550000000000000000e+02,7.789790859826532798e-02
6.560000000000000000e+02,7.346330033109482738e-02
6.570000000000000000e+02,6.923199130067536622e-02
6.580000000000000000e+02,6.519876443795971643e-02
6.590000000000000000e+02,6.135823972967473922e-02
6.600000000000000000e+02,5.770489346264467273e-02
6.610000000000000000e+02,5.423307830702265436e-02
6.620000000000000000e+02,5.093704403902482580e-02
6.630000000000000000e+02,4.781095868990811043e-02
6.640000000000000000e+02,4.484892990000426127e-02
6.650000000000000000e+02,4.204502625447040232e-02
6.660000000000000000e+02,3.939329838083081153e-02
6.670000000000000000e+02,3.688779959689602456e-02
6.680000000000000000e+02,3.452260591071701357e-02
6.690000000000000000e+02,3.229183519113194845e-02
6.700000000000000000e+02,3.018966534749856212e-02
6.710000000000000000e+02,2.821035137954142763e-02
6.720000000000000000e+02,2.634824118210976965e-02
6.730000000000000000e+02,2.459779001427963435e-02
6.740000000000000000e+02,2.295357356691959602e-02
6.750000000000000000e+02,2.141029958693883156e-02
6.760000000000000000e+02,1.996281803940733526e-02
6.770000000000000000e+02,1.860612981010978037e-02
6.780000000000000000e+02,1.733539397053086156e-02
6.790000000000000000e+02,1.614593364449684598e-02
6.800000000000000000e+02,1.503324053057366119e-02
6.810000000000000000e+02,1.399297814675929882e-02
6.820000000000000000e+02,1.302098387402048259e-02
6.830000000000000000e+02,1.211326988287467904e-02
6.840000000000000000e+02,1.126602303263969651e-02
6.850000000000000000e+02,1.047560383631949456e-02
6.860000000000000000e+02,9.738544585574323426e-03
6.870000000000000000e+02,9.051546730041855685e-03
6.880000000000000000e+02,8.411477603660058242e-03
6.890000000000000000e+02,7.815366587822130187e-03
6.900000000000000000e+02,7.260400797386380202e-03
6.910000000000000000e+02,6.743920370978343133e-03
6.920000000000000000e+02,6.263413441859337107e-03
6.930000000000000000e+02,5.816510860064963255e-03
6.940000000000000000e+02,5.400980730706458552e-03
6.950000000000000000e+02,5.014722827403576312e-03
6.960000000000000000e+02,4.655762933910950231e-03
6.970000000000000000e+02,4.322247161195436754e-03
6.980000000000000000e+02,4.012436281611573771e-03
6.990000000000000000e+02,3.724700116458544690e-03
7.000000000000000000e+02,3.457512008138529606e-03
7.010000000000000000e+02,3.209443403404083767e-03
7.020000000000000000e+02,2.979158569800338403e-03
7.030000000000000000e+02,2.765409463391370771e-03
7.040000000000000000e+02,2.567030762208696425e-03
7.050000000000000000e+02,2.382935076568263970e-03
7.060000000000000000e+02,2.212108344463125081e-03
7.070000000000000000e+02,2.053605417635052856e-03
7.080000000000000000e+02,1.906545841642085393e-03
7.090000000000000000e+02,1.770109831252349901e-03
7.100000000000000000e+02,1.643534440783160503e-03
7.110000000000000000e+02,1.526109927548357451e-03
7.120000000000000000e+02,1.417176305352766752e-03
7.130000000000000000e+02,1.316120083958688793e-03
7.140000000000000000e+02,1.222371189624157396e-03
7.150000000000000000e+02,1.135400061155530677e-03
7.160000000000000000e+02,1.054714915409318008e-03
7.170000000000000000e+02,9.798591758006078203e-04
7.180000000000000000e+02,9.104090571122857569e-04
7.190000000000000000e+02,8.459712997348189370e-04
7.200000000000000000e+02,7.861810463858307776e-04
