wavelength_nm,sensitivity
4.490000000000000000e+02,1.218912149662547059e-02
4.500000000000000000e+02,1.092217206961921573e-02
4.510000000000000000e+02,9.789265231234890730e-03
4.520000000000000000e+02,8.776162510650930074e-03
4.530000000000000000e+02,7.870108634355221788e-03
4.540000000000000000e+02,7.059687092719378436e-03
4.550000000000000000e+02,6.334687229979996288e-03
4.560000000000000000e+02,5.685982557674010285e-03
4.570000000000000000e+02,5.105419823376464161e-03
4.580000000000000000e+02,4.585718255754280513e-03
4.590000000000000000e+02,4.120378340402220362e-03
4.600000000000000000e+02,3.703599447985462655e-03
4.610000000000000000e+02,3.330205628283994853e-03
4.620000000000000000e+02,2.995578893969381637e-03
4.630000000000000000e+02,2.695599340957473538e-03
4.640000000000000000e+02,2.426591483787714394e-03
4.650000000000000000e+02,2.185276221467232893e-03
4.660000000000000000e+02,1.968727889160249312e-03
4.670000000000000000e+02,1.774335892194609356e-03
4.680000000000000000e+02,1.599770459787987339e-03
4.690000000000000000e+02,1.442952095735640502e-03
4.700000000000000000e+02,1.302024341419246757e-03
4.710000000000000000e+02,1.175329502485493883e-03
4.720000000000000000e+02,1.061387024169143690e-03
4.730000000000000000e+02,9.588742313890063389e-04
4.740000000000000000e+02,8.666091784095574825e-04
4.750000000000000000e+02,7.835353790861860788e-04
4.760000000000000000e+02,7.087082125893594785e-04
4.770000000000000000e+02,6.412828211580152461e-04
4.780000000000000000e+02,5.805033360036109024e-04
4.790000000000000000e+02,5.256932851244371183e-04
4.800000000000000000e+02,4.762470526459347672e-04
4.810000000000000000e+02,4.316222735279052363e-04
4.820000000000000000e+02,3.913330602175975120e-04
4.830000000000000000e+02,3.549439692174787692e-04
4.840000000000000000e+02,3.220646257067346328e-04
4.850000000000000000e+02,2.923449334270019706e-04
4.860000000000000000e+02,2.654708051263977527e-04
4.870000000000000000e+02,2.411603560532625317e-04
4.880000000000000000e+02,2.191605093951701515e-04
4.890000000000000000e+02,1.992439682537024386e-04
4.900000000000000000e+02,1.812065138074965488e-04
4.910000000000000000e+02,1.648645938138166395e-04
4.920000000000000000e+02,1.500531695939535536e-04
