wavelength_nm,sensitivity
3.220000000000000000e+02,2.187945686557882519e-01
3.230000000000000000e+02,2.220898440563257581e-01
3.240000000000000000e+02,2.252991345965058845e-01
3.250000000000000000e+02,2.284176417696617556e-01
3.260000000000000000e+02,2.314407010004695397e-01
3.270000000000000000e+02,2.343637968330889998e-01
3.280000000000000000e+02,2.371825779338784523e-01
3.290000000000000000e+02,2.398928718530579651e-01
3.300000000000000000e+02,2.424906994901196156e-01
3.310000000000000000e+02,2.449722892084833792e-01
3.320000000000000000e+02,2.473340905458737971e-01
3.330000000000000000e+02,2.495727874681436531e-01
3.340000000000000000e+02,2.516853111157870138e-01
3.350000000000000000e+02,2.536688519941624476e-01
3.360000000000000000e+02,2.555208715604789238e-01
3.370000000000000000e+02,2.572391131628692373e-01
3.380000000000000000e+02,2.588216122893791105e-01
3.390000000000000000e+02,2.602667060874218619e-01
3.400000000000000000e+02,2.615730421171682529e-01
3.410000000000000000e+02,2.627395863054497460e-01
3.420000000000000000e+02,2.637656300700296774e-01
3.430000000000000000e+02,2.646507965875158352e-01
3.440000000000000000e+02,2.653950461817444206e-01
3.450000000000000000e+02,2.659986808131219460e-01
3.460000000000000000e+02,2.664623476531548518e-01
3.470000000000000000e+02,2.667870417322076304e-01
3.480000000000000000e+02,2.669741076523736711e-01
3.490000000000000000e+02,2.670252403612095593e-01
3.500000000000000000e+02,2.669424849859377002e-01
3.510000000000000000e+02,2.667282357315515773e-01
3.520000000000000000e+02,2.663852338500256600e-01
3.530000000000000000e+02,2.659165646915293557e-01
3.540000000000000000e+02,2.653256538521395758e-01
3.550000000000000000e+02,2.646162624360152149e-01
3.560000000000000000e+02,2.637924814533333384e-01
3.570000000000000000e+02,2.628587253784465672e-01
3.580000000000000000e+02,2.618197248957100376e-01
3.590000000000000000e+02,2.606805188632103643e-01
3.600000000000000000e+02,2.594464455271928705e-01
3.610000000000000000e+02,2.581231330223253129e-01
3.620000000000000000e+02,2.567164891950245442e-01
3.630000000000000000e+02,2.552326907889086449e-01
3.640000000000000000e+02,2.536781720330107959e-01
3.650000000000000000e+02,2.520596126746828536e-01
3.660000000000000000e+02,2.503839255001415465e-01
3.670000000000000000e+02,2.486582433863405717e-01
3.680000000000000000e+02,2.468899059283081177e-01
3.690000000000000000e+02,2.450864456862571761e-01
3.700000000000000000e+02,2.432555740966671487e-01
3.710000000000000000e+02,2.414051670911479264e-01
3.720000000000000000e+02,2.395432504662468043e-01
3.730000000000000000e+02,2.376779850464474653e-01
3.740000000000000000e+02,2.358176516814539381e-01
3.750000000000000000e+02,2.339706361174613558e-01
3.760000000000000000e+02,2.321454137805115392e-01
3.770000000000000000e+02,2.303505345082236255e-01
3.780000000000000000e+02,2.285946072642064397e-01
3.790000000000000000e+02,2.268862848673151855e-01
3.800000000000000000e+02,2.252342487656347203e-01
3.810000000000000000e+02,2.236471938826829764e-01
3.820000000000000000e+02,2.221338135608489639e-01
3.830000000000000000e+02,2.207027846245491476e-01
3.840000000000000000e+02,2.193627525830113278e-01
3.850000000000000000e+02,2.181223169900337322e-01
3.860000000000000000e+02,2.169900169755176189e-01
3.870000000000000000e+02,2.159743169610843783e-01
3.880000000000000000e+02,2.150835925696863993e-01
3.890000000000000000e+02,2.143261167368252229e-01
3.900000000000000000e+02,2.137100460288465231e-01
3.910000000000000000e+02,2.132434071718020963e-01
3.920000000000000000e+02,2.129340837925836061e-01
3.930000000000000000e+02,2.127898033724756333e-01
3.940000000000000000e+02,2.128181244119571047e-01
3.950000000000000000e+02,2.130264238045362357e-01
3.960000000000000000e+02,2.134218844166346774e-01
3.970000000000000000e+02,2.140114828700762917e-01
3.980000000000000000e+02,2.148019775235955608e-01
3.990000000000000000e+02,2.157998966499471982e-01
4.000000000000000000e+02,2.170115268057147273e-01
4.010000000000000000e+02,2.184429013917512374e-01
4.020000000000000000e+02,2.200997894033529245e-01
4.030000000000000000e+02,2.219876843707646596e-01
4.040000000000000000e+02,2.241117934923998467e-01
4.050000000000000000e+02,2.264770269652738588e-01
4.060000000000000000e+02,2.290879875194861137e-01
4.070000000000000000e+02,2.319489601662136913e-01
4.080000000000000000e+02,2.350639021714802657e-01
4.090000000000000000e+02,2.384364332709550116e-01
4.100000000000000000e+02,2.420698261441473487e-01
4.110000000000000000e+02,2.459669971695686019e-01
4.120000000000000000e+02,2.501304974856408680e-01
4.130000000000000000e+02,2.545625043853393943e-01
4.140000000000000000e+02,2.592648130756714520e-01
4.150000000000000000e+02,2.642388288360410509e-01
4.160000000000000000e+02,2.694855596123114094e-01
4.170000000000000000e+02,2.750056090858536417e-01
4.180000000000000000e+02,2.807991702589867633e-01
4.190000000000000000e+02,2.868660195999692131e-01
4.200000000000000000e+02,2.932055117919282194e-01
4.210000000000000000e+02,2.998165751308942695e-01
4.220000000000000000e+02,3.066977076182302309e-01
4.230000000000000000e+02,3.138469737923125780e-01
4.240000000000000000e+02,3.212620023431633220e-01
4.250000000000000000e+02,3.289399845519473953e-01
4.260000000000000000e+02,3.368776735946583112e-01
4.270000000000000000e+02,3.450713847460732397e-01
4.280000000000000000e+02,3.535169965160380734e-01
4.290000000000000000e+02,3.622099527454016865e-01
4.300000000000000000e+02,3.711452656834959840e-01
4.310000000000000000e+02,3.803175200629569930e-01
4.320000000000000000e+02,3.897208781809775036e-01
4.330000000000000000e+02,3.993490859887946498e-01
4.340000000000000000e+02,4.091954801835136490e-01
4.350000000000000000e+02,4.192529962881688665e-01
4.360000000000000000e+02,4.295141776975367476e-01
4.370000000000000000e+02,4.399711856585431513e-01
4.380000000000000000e+02,4.506158101454181275e-01
4.390000000000000000e+02,4.614394815810361483e-01
4.400000000000000000e+02,4.724332833474010895e-01
4.410000000000000000e+02,4.835879650199833568e-01
4.420000000000000000e+02,4.948939562527902014e-01
4.430000000000000000e+02,5.063413812338108944e-01
4.440000000000000000e+02,5.179200736238191993e-01
4.450000000000000000e+02,5.296195918857344864e-01
4.460000000000000000e+02,5.414292349067278964e-01
4.470000000000000000e+02,5.533380578113880066e-01
4.480000000000000000e+02,5.653348878612821649e-01
4.490000000000000000e+02,5.774083403345867671e-01
4.500000000000000000e+02,5.895468342789134120e-01
4.510000000000000000e+02,6.017386080311928342e-01
4.520000000000000000e+02,6.139717344005537480e-01
4.530000000000000000e+02,6.262341354134530746e-01
4.540000000000000000e+02,6.385135965250252621e-01
4.550000000000000000e+02,6.507977802065867401e-01
4.560000000000000000e+02,6.630742388265178366e-01
4.570000000000000000e+02,6.753304267502520108e-01
4.580000000000000000e+02,6.875537115948444633e-01
4.590000000000000000e+02,6.997313845844119751e-01
4.600000000000000000e+02,7.118506699646836022e-01
4.610000000000000000e+02,7.238987334477945401e-01
4.620000000000000000e+02,7.358626896722436639e-01
4.630000000000000000e+02,7.477296086775567785e-01
4.640000000000000000e+02,7.594865214084688398e-01
4.650000000000000000e+02,7.711204242793802122e-01
4.660000000000000000e+02,7.826182828461732965e-01
4.670000000000000000e+02,7.939670346492757602e-01
4.680000000000000000e+02,8.051535913088526675e-01
4.690000000000000000e+02,8.161648399701439960e-01
4.700000000000000000e+02,8.269876442141266271e-01
4.710000000000000000e+02,8.376088445656864057e-01
4.720000000000000000e+02,8.480152587482088222e-01
4.730000000000000000e+02,8.581936818498527852e-01
4.740000000000000000e+02,8.681308865824264309e-01
4.750000000000000000e+02,8.778136238288082316e-01
4.760000000000000000e+02,8.872286236887706456e-01
4.770000000000000000e+02,8.963625972459523528e-01
4.780000000000000000e+02,9.052022392900802572e-01
4.790000000000000000e+02,9.137342322383553705e-01
