wavelength_nm,relative_intensity
5.710000000000000000e+02,7.232867244771322163e-04
5.720000000000000000e+02,6.940731938227633069e-04
5.730000000000000000e+02,6.648596631683945058e-04
5.740000000000000000e+02,7.007889479961814869e-04
5.750000000000000000e+02,7.353750819892848536e-04
5.760000000000000000e+02,6.067683895683277260e-04
5.770000000000000000e+02,5.731896187012370429e-04
5.780000000000000000e+02,6.238935627105439983e-04
5.790000000000000000e+02,5.946800320561750888e-04
5.800000000000000000e+02,6.255725012538985432e-04
5.810000000000000000e+02,6.336314062620002291e-04
5.820000000000000000e+02,7.122057300909922627e-04
5.830000000000000000e+02,7.682822774390336753e-04
5.840000000000000000e+02,7.555223445095392851e-04
5.850000000000000000e+02,6.071041772769986567e-04
5.860000000000000000e+02,6.443766129394692520e-04
5.870000000000000000e+02,7.175783334297268284e-04
5.880000000000000000e+02,7.995105343454279520e-04
5.890000000000000000e+02,7.326887803199176250e-04
5.900000000000000000e+02,7.064973390435869832e-04
5.910000000000000000e+02,6.101262666550368160e-04
5.920000000000000000e+02,6.702322665071290715e-04
5.930000000000000000e+02,9.066268134114471421e-04
5.940000000000000000e+02,9.536370926253739683e-04
5.950000000000000000e+02,4.005947364443912485e-04
5.960000000000000000e+02,6.688891156724453488e-04
5.970000000000000000e+02,8.764059196310655490e-04
5.980000000000000000e+02,9.066268134114471421e-04
5.990000000000000000e+02,8.898374279779018006e-04
6.000000000000000000e+02,9.670686009722102199e-04
6.010000000000000000e+02,1.067804913573482161e-03
6.020000000000000000e+02,1.104741561527281934e-03
6.030000000000000000e+02,1.111457315700699897e-03
6.040000000000000000e+02,1.275993292949444005e-03
6.050000000000000000e+02,1.353224465943752425e-03
6.060000000000000000e+02,1.329719326336789012e-03
6.070000000000000000e+02,1.480823795238696977e-03
6.080000000000000000e+02,1.658791280834277229e-03
6.090000000000000000e+02,1.806537872649476104e-03
6.100000000000000000e+02,2.028157760372274309e-03
6.110000000000000000e+02,2.135609827146964321e-03
6.120000000000000000e+02,2.353871837783053436e-03
6.130000000000000000e+02,2.521765692118506635e-03
6.140000000000000000e+02,2.598996865112814837e-03
6.150000000000000000e+02,2.666154406846996203e-03
6.160000000000000000e+02,3.001942115517902600e-03
6.170000000000000000e+02,3.112752059379301703e-03
6.180000000000000000e+02,3.216846249067282625e-03
6.190000000000000000e+02,3.559349711911607202e-03
6.200000000000000000e+02,3.874990158062259060e-03
6.210000000000000000e+02,4.177199095866074990e-03
6.220000000000000000e+02,4.647301888005343252e-03
6.230000000000000000e+02,5.050247138410431449e-03
6.240000000000000000e+02,5.453192388815518779e-03
6.250000000000000000e+02,5.923295180954787909e-03
6.260000000000000000e+02,6.460555514828237970e-03
6.270000000000000000e+02,6.964237077834597132e-03
6.280000000000000000e+02,7.467918640840957162e-03
6.290000000000000000e+02,8.273809141651131821e-03
6.300000000000000000e+02,9.012542100727126415e-03
6.310000000000000000e+02,9.818432601537301074e-03
6.320000000000000000e+02,1.059074433148038570e-02
6.330000000000000000e+02,1.153094991575892396e-02
6.340000000000000000e+02,1.243757672917037045e-02
6.350000000000000000e+02,1.357925493865145238e-02
6.360000000000000000e+02,1.455303929379708067e-02
6.370000000000000000e+02,1.576187504501234266e-02
6.380000000000000000e+02,1.717218342143014831e-02
6.390000000000000000e+02,1.828028286004414193e-02
6.400000000000000000e+02,1.965701246559485582e-02
6.410000000000000000e+02,2.100016330027848141e-02
6.420000000000000000e+02,2.251120798929755890e-02
6.430000000000000000e+02,2.402225267831663985e-02
6.440000000000000000e+02,2.543256105473444550e-02
6.450000000000000000e+02,2.664139680594970749e-02
6.460000000000000000e+02,2.748086607762697392e-02
6.470000000000000000e+02,2.828675657843714858e-02
6.480000000000000000e+02,2.879043814144350774e-02
6.490000000000000000e+02,2.882401691231059951e-02
6.500000000000000000e+02,2.808528395323460491e-02
6.510000000000000000e+02,2.660781803508261920e-02
6.520000000000000000e+02,2.449235547045590725e-02
6.530000000000000000e+02,2.220899905149374340e-02
6.540000000000000000e+02,1.958985492386067576e-02
6.550000000000000000e+02,1.683639571275924451e-02
6.560000000000000000e+02,1.438514543946162703e-02
6.570000000000000000e+02,1.220252533310073675e-02
6.580000000000000000e+02,1.042285047714493207e-02
6.590000000000000000e+02,8.978963329860034648e-03
6.600000000000000000e+02,7.602233724309319027e-03
6.610000000000000000e+02,6.426976743961147071e-03
6.620000000000000000e+02,5.520349930549699712e-03
6.630000000000000000e+02,4.815195742340796885e-03
6.640000000000000000e+02,4.177199095866074990e-03
6.650000000000000000e+02,3.874990158062259060e-03
6.660000000000000000e+02,3.367950717969190374e-03
6.670000000000000000e+02,2.998584238431193510e-03
6.680000000000000000e+02,2.656080775586868933e-03
6.690000000000000000e+02,2.441176642037488909e-03
6.700000000000000000e+02,2.279998541875453890e-03
6.710000000000000000e+02,1.739380330915294738e-03
6.720000000000000000e+02,1.400234745157679468e-03
6.730000000000000000e+02,1.504328934845660390e-03
6.740000000000000000e+02,1.571486476579841540e-03
6.750000000000000000e+02,1.386803236810843108e-03
6.760000000000000000e+02,1.336435080510207192e-03
6.770000000000000000e+02,1.225625136648808089e-03
6.780000000000000000e+02,1.108099438613990807e-03
6.790000000000000000e+02,9.838579864057555614e-04
6.800000000000000000e+02,1.040941896879809658e-03
6.810000000000000000e+02,9.469213384519558968e-04
6.820000000000000000e+02,8.730480425443564590e-04
6.830000000000000000e+02,6.843353502713071844e-04
6.840000000000000000e+02,9.704264780589193099e-04
6.850000000000000000e+02,7.783559086991609453e-04
6.860000000000000000e+02,8.999110592380289621e-04
6.870000000000000000e+02,8.764059196310655490e-04
6.880000000000000000e+02,7.639170372263119017e-04
6.890000000000000000e+02,6.181851716631385019e-04
6.900000000000000000e+02,6.923942552794088703e-04
6.910000000000000000e+02,7.048184005002324382e-04
6.920000000000000000e+02,6.594870598296600486e-04
6.930000000000000000e+02,7.001173725788397339e-04
6.940000000000000000e+02,7.075047021695995584e-04
6.950000000000000000e+02,7.605591601396028117e-04
6.960000000000000000e+02,6.920584675707379396e-04
6.970000000000000000e+02,6.292661660492784555e-04
6.980000000000000000e+02,7.081762775869414198e-04
6.990000000000000000e+02,7.746622439037808162e-04
7.000000000000000000e+02,8.831216738044836206e-04
7.010000000000000000e+02,7.629096741002991096e-04
7.020000000000000000e+02,7.417550484540321029e-04
7.030000000000000000e+02,6.722469927591544388e-04
7.040000000000000000e+02,6.876932273580161660e-04
7.050000000000000000e+02,7.286593278158667820e-04
7.060000000000000000e+02,6.551218196169382750e-04
7.070000000000000000e+02,6.208714733325058389e-04
7.080000000000000000e+02,6.863500765233325517e-04
7.090000000000000000e+02,6.662028140030782286e-04
